Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Ethiopia,ETH,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.5,7.25,6,6,6,6,6,8,14,14.3333333333333,15.0833333333333,13.9166666666667,10.5,10.5,10.5816666666667,10.8916666666667,10.8651666666667,8.661,7,7,7,7,7.5,8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.6706566826646,13.2202814485762,12.9094870211446,2.80731501368168,0.393303172891837,2.6421894741989,-10.9874192500559,-6.51958863577448,0.54961457489369,11.0775593039487,2.1089884584933,13.6448984853102,10.2721165500366,10.6661618530292,8.17718734265515,3.8311486093505,17.63548320435,12.7439479024639,-5.11490798465182,2.97237710176461,-2.61706349411109,-4.08090892973118,-8.29255368266444,-17.1217762413971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.1383184096,75.7675706481,80.8677528156,107.6516614913,81.8751961582,90.5096771379,106.9659820915,89.1383184096,71.3106547277,65.6657564472,67.1342102156,70.1965733321,73.3326435264,76.7,77.9,82.8,83.4,92,97.7,106.6,99.5,94.8,101,100,102.1,98.2,92.2,92.2,101.6,102.8,100.5,103.1,..
Faroe Islands,FRO,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.7268480826,91.2812765372,94.9402625698,92.6685660363,86.9222948259,76.9,83.3,86.1,80.6,90.6,94.4,88,83.3,85.2,89.1,100,103.4,104,103.8,105.5,102.2,103,103.6,102.9,..
Fiji,FJI,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.45,11.8891666666667,11.4416666666667,11.2375,11.1383333333333,11.0266666666667,9.63666666666667,8.76583333333333,8.3975,8.34457575862199,8.0525,7.60249694765339,7.16924874091492,6.77996099984964,7.34996258823936,9.0055873301356,7.99726954431674,7.85341601530875,7.48964734611671,7.46605819217571,7.00306444698518,6.10472546158863,5.76111099677945,5.78930050894162,5.8513236372606,5.74051096179291,5.67732659254776,6.02745671637929,6.18490255198124,5.94242130030892,5.43188908929798,4.97070088792201,4.61333228261671
Fiji,FJI,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.77887343066798,4.33787467123266,10.5264654815293,9.99411055447757,8.03928867641189,7.49017956978637,2.03699853753495,1.90572255876292,13.7671667883141,4.93889290541308,4.63466366292053,-0.0931103266438889,4.86842645405651,0.126377029737854,3.47307598853975,5.80554474941761,5.71579703642271,6.37407702274123,3.1275727442652,-1.75999518543958,3.30823157641273,2.39663949635745,-5.99464056019456,3.17797124974835,3.13543085775387,3.97454739022971,4.19184470016368,4.41114897565397,7.78440113804743,8.67345273450481,2.91260464002152,0.83681894676419,0.396671501738355
Fiji,FJI,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123.5338829792,96.3792213277,93.4379635611,107.2014226011,100.2575402807,91.4012443159,132.8952376331,148.3047460693,129.4183386866,..,..,..,..,..,..,..,..,..,..,..,91.4012443159,92.8224868676,90.7051736337,88.0270001908,83.9250518882,87.9,96.4,91.1,88.9,106.9,106,106.7,105,103.3,103.6,100,105.3,104.9,101.3,102.6,104.7,98.8,89.7,99.3,..
Finland,FIN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.4904464004,106.6868199509,108.5785327403,105.2371433811,100.6419405455,100.7,98.9,101.3,97,99.3,98.1,95.1,93.9,95.1,95.9,100,99.7,98.2,96.7,96.4,96.8,95.2,96.5,95.9,..
